,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_decisiontreeclassifier__max_depth,param_decisiontreeclassifier__max_features,param_decisiontreeclassifier__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.3227108955383301,0.010090501532995592,0.06803350448608399,0.005975502946802866,175,auto,2,"{'decisiontreeclassifier__max_depth': 175, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 2}",0.5083694083694084,0.5832010582010583,0.254985754985755,0.4058441558441559,0.2804232804232804,0.40656473156473155,0.1268486934682813,15
1,0.323382043838501,0.020166007901673454,0.07074456214904785,0.005680155087948749,175,auto,5,"{'decisiontreeclassifier__max_depth': 175, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 5}",0.4936507936507937,0.5508417508417509,0.4003968253968255,0.4409090909090909,0.5194805194805195,0.4810557960557961,0.05407920173592244,5
2,0.31188116073608396,0.009057880365394929,0.06526155471801758,0.00430606650919169,175,auto,10,"{'decisiontreeclassifier__max_depth': 175, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 10}",0.43862433862433864,0.5780423280423281,0.4396825396825397,0.46776094276094277,0.32063492063492066,0.44894901394901404,0.08206819776031295,7
3,0.31414341926574707,0.008238154195176364,0.06481685638427734,0.004338335114015129,175,auto,20,"{'decisiontreeclassifier__max_depth': 175, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 20}",0.38639971139971147,0.4874643874643875,0.6812169312169313,0.5166666666666667,0.16203703703703703,0.4467569467569469,0.17101132818071657,9
4,0.30844650268554685,0.007793530820518712,0.06735720634460449,0.006059171444052155,175,auto,25,"{'decisiontreeclassifier__max_depth': 175, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 25}",0.4853896103896104,0.6313492063492064,0.2810457516339869,0.3587662337662338,0.3253968253968254,0.41638952550717256,0.12719019494612124,13
5,0.32001304626464844,0.011757566911129882,0.06576957702636718,0.004121326177019245,175,auto,30,"{'decisiontreeclassifier__max_depth': 175, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 30}",0.38730158730158726,0.5775641025641026,0.40542328042328046,0.41750841750841744,0.4537037037037037,0.4483002183002183,0.06818467454040453,8
6,0.315012788772583,0.010902052738339933,0.06527514457702636,0.00563796002148233,175,auto,40,"{'decisiontreeclassifier__max_depth': 175, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 40}",0.21329365079365079,0.1259259259259259,0.19557566616390146,0.3174603174603175,0.2683982683982684,0.22413076574841279,0.06518749013573763,35
7,0.3186234474182129,0.008674912566030587,0.06255860328674316,0.003185372595147676,200,auto,2,"{'decisiontreeclassifier__max_depth': 200, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 2}",0.4392857142857143,0.4026455026455027,0.42356902356902354,0.4472222222222222,0.30808080808080807,0.40416065416065416,0.05039520969822957,17
8,0.3171677589416504,0.009930550397078124,0.06395516395568848,0.0048369191046337915,200,auto,5,"{'decisiontreeclassifier__max_depth': 200, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 5}",0.3768518518518518,0.4415824915824916,0.37777777777777777,0.41005291005291017,0.38535353535353534,0.39832371332371336,0.024739837394198803,20
9,0.3180524826049805,0.0054265724862471,0.06508135795593262,0.004300503925972506,200,auto,10,"{'decisiontreeclassifier__max_depth': 200, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 10}",0.46785714285714297,0.6416666666666667,0.27104377104377103,0.3637566137566138,0.25840455840455845,0.4005457505457505,0.14212560748143052,18
10,0.3118568420410156,0.006355208466780777,0.0684128761291504,0.0067555457960679546,200,auto,20,"{'decisiontreeclassifier__max_depth': 200, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 20}",0.2656084656084656,0.39559422059422067,0.2906325156325157,0.2364996114996115,0.47493894993895,0.3326547526547527,0.08912132584620025,32
11,0.31818509101867676,0.0032011936748370605,0.06641139984130859,0.004720192451201567,200,auto,25,"{'decisiontreeclassifier__max_depth': 200, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 25}",0.24786324786324784,0.40079365079365076,0.41024531024531025,0.44999999999999996,0.4531135531135531,0.3924031524031524,0.07521127132501093,23
12,0.3181647300720215,0.009292979622056463,0.06509017944335938,0.00743870825782214,200,auto,30,"{'decisiontreeclassifier__max_depth': 200, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 30}",0.26931216931216934,0.450420168067227,0.327020202020202,0.46728271728271725,0.50997150997151,0.40480135333076517,0.09105271597521555,16
13,0.31317925453186035,0.005754834718122978,0.0638361930847168,0.004163270931635397,200,auto,40,"{'decisiontreeclassifier__max_depth': 200, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 40}",0.27026214526214526,0.20276292335115864,0.43867521367521367,0.3907407407407408,0.43412698412698414,0.3473136014312485,0.09444707456209743,31
14,0.3076481342315674,0.007777758167067762,0.06457858085632324,0.004237836394524525,250,auto,2,"{'decisiontreeclassifier__max_depth': 250, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 2}",0.3018518518518518,0.4522727272727273,0.3523809523809524,0.37265512265512263,0.25912698412698415,0.34765752765752767,0.06561607662934116,30
15,0.31212286949157714,0.02334177077364152,0.06454343795776367,0.003844028272200714,250,auto,5,"{'decisiontreeclassifier__max_depth': 250, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 5}",0.48585858585858577,0.4760942760942761,0.5222222222222223,0.18803418803418803,0.5028971028971029,0.4350212750212751,0.1244870900384858,10
16,0.3271940231323242,0.018984312235662985,0.06584420204162597,0.0041909114686910845,250,auto,10,"{'decisiontreeclassifier__max_depth': 250, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 10}",0.4385281385281386,0.38431013431013433,0.5712000962000963,0.47727272727272724,0.5889249639249639,0.49204721204721213,0.07789779512749222,3
17,0.3191566467285156,0.013659235534768117,0.06580195426940919,0.005632904841892726,250,auto,20,"{'decisiontreeclassifier__max_depth': 250, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 20}",0.6015873015873016,0.6045454545454545,0.4947089947089947,0.2722222222222222,0.35984848484848486,0.46658249158249154,0.13207516083758625,6
18,0.33085050582885744,0.003907016690202501,0.06447477340698242,0.002792460467083415,250,auto,25,"{'decisiontreeclassifier__max_depth': 250, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 25}",0.3354978354978355,0.3053150553150553,0.3453703703703703,0.4365190365190365,0.3181818181818181,0.34817682317682314,0.04628133756279383,29
19,0.31876320838928224,0.006971187009523076,0.06469769477844238,0.005256086036997594,250,auto,30,"{'decisiontreeclassifier__max_depth': 250, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 30}",0.5361111111111111,0.48424630924630935,0.39031339031339035,0.3846801346801347,0.3666666666666667,0.4324035224035224,0.06605054679637218,12
20,0.31842541694641113,0.005848838051253687,0.06545557975769042,0.002540077403845094,250,auto,40,"{'decisiontreeclassifier__max_depth': 250, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 40}",0.2971139971139971,0.255952380952381,0.3513888888888889,0.4342592592592592,0.405952380952381,0.34893338143338143,0.06613382839584625,28
21,0.31424694061279296,0.004474362720871108,0.0656804084777832,0.0043965469293218516,300,auto,2,"{'decisiontreeclassifier__max_depth': 300, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 2}",0.39523809523809533,0.388972138972139,0.3557239057239057,0.5362433862433863,0.151996151996152,0.3656347356347357,0.1235054443540564,26
22,0.33525972366333007,0.018034750872068423,0.06762256622314453,0.0035744882698586153,300,auto,5,"{'decisiontreeclassifier__max_depth': 300, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 5}",0.4223137973137973,0.32592592592592595,0.41613756613756614,0.24048821548821553,0.5093101343101344,0.38283512783512785,0.09183119918653848,24
23,0.32048544883728025,0.004147946108098545,0.06748776435852051,0.00975662538465908,300,auto,10,"{'decisiontreeclassifier__max_depth': 300, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 10}",0.45634920634920645,0.2531746031746032,0.5385281385281385,0.6901154401154401,0.6082491582491582,0.5092833092833093,0.1494947808042094,1
24,0.3130667209625244,0.009063080597881712,0.0651014804840088,0.0037476302660724888,300,auto,20,"{'decisiontreeclassifier__max_depth': 300, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 20}",0.4672438672438673,0.3349206349206349,0.3369047619047619,0.3935897435897436,0.43584656084656087,0.3937011137011137,0.052660721567557085,21
25,0.31551423072814944,0.009106638467502542,0.06492266654968262,0.00640966594721311,300,auto,25,"{'decisiontreeclassifier__max_depth': 300, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 25}",0.5694444444444445,0.4958744958744959,0.355982905982906,0.3026695526695527,0.44920634920634916,0.4346355496355496,0.09564226844336547,11
26,0.31493053436279295,0.00552296926690596,0.062286376953125,0.003583268224062633,300,auto,30,"{'decisiontreeclassifier__max_depth': 300, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 30}",0.4439393939393939,0.28711519961519966,0.26157407407407407,0.4282106782106782,0.5772727272727273,0.39962241462241466,0.11494010162894215,19
27,0.3152177333831787,0.009392385739304059,0.0644914150238037,0.003965414254299485,300,auto,40,"{'decisiontreeclassifier__max_depth': 300, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 40}",0.505026455026455,0.18611111111111112,0.4854497354497354,0.3963675213675213,0.49523809523809526,0.4136385836385836,0.12019492934499351,14
28,0.3228708267211914,0.0059830272048407955,0.06577329635620117,0.00454384087701522,500,auto,2,"{'decisiontreeclassifier__max_depth': 500, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 2}",0.5452380952380952,0.48227513227513225,0.537999037999038,0.265956265956266,0.6143097643097643,0.4891556591556592,0.11921390531765505,4
29,0.3149550437927246,0.004353613691654519,0.06910934448242187,0.007906554024362121,500,auto,5,"{'decisiontreeclassifier__max_depth': 500, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 5}",0.3183862433862434,0.40238095238095245,0.5280663780663781,0.3194444444444444,0.2031746031746032,0.35429052429052427,0.10756405060432947,27
30,0.31554489135742186,0.006832103961849911,0.06499266624450684,0.005150204780343871,500,auto,10,"{'decisiontreeclassifier__max_depth': 500, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 10}",0.2250712250712251,0.3185425685425685,0.45591168091168094,0.3583333333333334,0.255050505050505,0.32258186258186256,0.08141269273381209,33
31,0.3172769546508789,0.00890204175328296,0.06402263641357422,0.005550233413664682,500,auto,20,"{'decisiontreeclassifier__max_depth': 500, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 20}",0.3395424836601307,0.5473785473785473,0.35687830687830696,0.40264550264550264,0.2173076923076923,0.37275050657403597,0.10668254912721917,25
32,0.3223411560058594,0.014165139939387228,0.06573491096496582,0.003972614488568373,500,auto,25,"{'decisiontreeclassifier__max_depth': 500, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 25}",0.5362942612942613,0.5073463573463574,0.6933862433862433,0.4720899470899471,0.3100529100529101,0.5038339438339439,0.12292668864522502,2
33,0.32206029891967775,0.012560480383289043,0.06883111000061035,0.00775759015155989,500,auto,30,"{'decisiontreeclassifier__max_depth': 500, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 30}",0.3666666666666667,0.4936507936507937,0.2927997927997928,0.35527065527065527,0.45787545787545797,0.39325267325267327,0.07279576567264956,22
34,0.2883142948150635,0.043565790915103715,0.05968432426452637,0.01249096736746833,500,auto,40,"{'decisiontreeclassifier__max_depth': 500, 'decisiontreeclassifier__max_features': 'auto', 'decisiontreeclassifier__min_samples_split': 40}",0.3065998329156224,0.3460289166171519,0.305050505050505,0.24924242424242424,0.272875816993464,0.2959594991638335,0.032918539233237,34
